Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2012,2012,Connecticut,09,45-54 years,45-54,Male,M,176,276005,63.8
,2012,2012,Connecticut,09,55-64 years,55-64,Male,M,292,225711,129.4
,2012,2012,Delaware,10,35-44 years,35-44,Male,M,16,54135,
,2012,2012,Delaware,10,45-54 years,45-54,Male,M,56,63780,87.8
,2012,2012,Delaware,10,55-64 years,55-64,Male,M,78,55243,141.2
,2012,2012,District of Columbia,11,35-44 years,35-44,Male,M,10,42714,
,2012,2012,District of Columbia,11,45-54 years,45-54,Male,M,31,37878,81.8
,2012,2012,District of Columbia,11,55-64 years,55-64,Male,M,80,31012,258.0
,2012,2012,Florida,12,35-44 years,35-44,Male,M,217,1194007,18.2
,2012,2012,Florida,12,45-54 years,45-54,Male,M,998,1346718,74.1
,2012,2012,Florida,12,55-64 years,55-64,Male,M,2134,1161317,183.8
,2012,2012,Georgia,13,35-44 years,35-44,Male,M,116,674007,17.2
,2012,2012,Georgia,13,45-54 years,45-54,Male,M,445,680089,65.4
,2012,2012,Georgia,13,55-64 years,55-64,Male,M,855,536288,159.4
,2012,2012,Hawaii,15,35-44 years,35-44,Male,M,12,88954,
,2012,2012,Hawaii,15,45-54 years,45-54,Male,M,61,93332,65.4
,2012,2012,Hawaii,15,55-64 years,55-64,Male,M,148,89482,165.4
,2012,2012,Idaho,16,35-44 years,35-44,Male,M,18,98179,
,2012,2012,Idaho,16,45-54 years,45-54,Male,M,58,100950,57.5
,2012,2012,Idaho,16,55-64 years,55-64,Male,M,133,94830,140.3
,2012,2012,Illinois,17,35-44 years,35-44,Male,M,119,844341,14.1
,2012,2012,Illinois,17,45-54 years,45-54,Male,M,663,898594,73.8
,2012,2012,Illinois,17,55-64 years,55-64,Male,M,1445,752349,192.1
,2012,2012,Indiana,18,35-44 years,35-44,Male,M,103,413266,24.9
,2012,2012,Indiana,18,45-54 years,45-54,Male,M,427,455884,93.7
,2012,2012,Indiana,18,55-64 years,55-64,Male,M,810,395812,204.6
,2012,2012,Iowa,19,35-44 years,35-44,Male,M,38,182107,20.9
,2012,2012,Iowa,19,45-54 years,45-54,Male,M,191,211770,90.2
,2012,2012,Iowa,19,55-64 years,55-64,Male,M,419,195789,214.0
,2012,2012,Kansas,20,35-44 years,35-44,Male,M,31,173214,17.9
,2012,2012,Kansas,20,45-54 years,45-54,Male,M,136,192619,70.6
,2012,2012,Kansas,20,55-64 years,55-64,Male,M,305,173150,176.1
,2012,2012,Kentucky,21,35-44 years,35-44,Male,M,92,283879,32.4
,2012,2012,Kentucky,21,45-54 years,45-54,Male,M,346,309174,111.9
,2012,2012,Kentucky,21,55-64 years,55-64,Male,M,715,272271,262.6
,2012,2012,Louisiana,22,35-44 years,35-44,Male,M,91,276927,32.9
,2012,2012,Louisiana,22,45-54 years,45-54,Male,M,361,309374,116.7
,2012,2012,Louisiana,22,55-64 years,55-64,Male,M,706,273079,258.5
,2012,2012,Maine,23,35-44 years,35-44,Male,M,15,79340,
,2012,2012,Maine,23,45-54 years,45-54,Male,M,62,102822,60.3
,2012,2012,Maine,23,55-64 years,55-64,Male,M,133,98094,135.6
,2012,2012,Maryland,24,35-44 years,35-44,Male,M,61,374088,16.3
,2012,2012,Maryland,24,45-54 years,45-54,Male,M,278,430285,64.6
,2012,2012,Maryland,24,55-64 years,55-64,Male,M,622,348031,178.7
,2012,2012,Massachusetts,25,35-44 years,35-44,Male,M,46,417189,11.0
,2012,2012,Massachusetts,25,45-54 years,45-54,Male,M,241,490450,49.1
,2012,2012,Massachusetts,25,55-64 years,55-64,Male,M,545,407095,133.9
,2012,2012,Michigan,26,35-44 years,35-44,Male,M,156,605252,25.8
,2012,2012,Michigan,26,45-54 years,45-54,Male,M,651,717101,90.8
,2012,2012,Michigan,26,55-64 years,55-64,Male,M,1514,641467,236.0
,2012,2012,Minnesota,27,35-44 years,35-44,Male,M,45,337332,13.3
,2012,2012,Minnesota,27,45-54 years,45-54,Male,M,233,393130,59.3
,2012,2012,Minnesota,27,55-64 years,55-64,Male,M,382,335480,113.9
,2012,2012,Mississippi,28,35-44 years,35-44,Male,M,76,180041,42.2
,2012,2012,Mississippi,28,45-54 years,45-54,Male,M,240,194678,123.3
,2012,2012,Mississippi,28,55-64 years,55-64,Male,M,499,173377,287.8
,2012,2012,Missouri,29,35-44 years,35-44,Male,M,113,363194,31.1
,2012,2012,Missouri,29,45-54 years,45-54,Male,M,443,422316,104.9
,2012,2012,Missouri,29,55-64 years,55-64,Male,M,854,367336,232.5
,2012,2012,Montana,30,35-44 years,35-44,Male,M,12,57351,
,2012,2012,Montana,30,45-54 years,45-54,Male,M,49,69403,70.6
,2012,2012,Montana,30,55-64 years,55-64,Male,M,151,73286,206.0
,2012,2012,Nebraska,31,35-44 years,35-44,Male,M,10,112004,
,2012,2012,Nebraska,31,45-54 years,45-54,Male,M,73,124774,58.5
,2012,2012,Nebraska,31,55-64 years,55-64,Male,M,137,112122,122.2
,2012,2012,Nevada,32,35-44 years,35-44,Male,M,22,194240,11.3
,2012,2012,Nevada,32,45-54 years,45-54,Male,M,103,192276,53.6
,2012,2012,Nevada,32,55-64 years,55-64,Male,M,337,162197,207.8
,2012,2012,New Hampshire,33,35-44 years,35-44,Male,M,11,82879,
,2012,2012,New Hampshire,33,45-54 years,45-54,Male,M,75,108753,69.0
,2012,2012,New Hampshire,33,55-64 years,55-64,Male,M,134,93547,143.2
,2012,2012,New Jersey,34,35-44 years,35-44,Male,M,93,589898,15.8
,2012,2012,New Jersey,34,45-54 years,45-54,Male,M,391,666598,58.7
,2012,2012,New Jersey,34,55-64 years,55-64,Male,M,825,528133,156.2
,2012,2012,New Mexico,35,35-44 years,35-44,Male,M,19,122382,
,2012,2012,New Mexico,35,45-54 years,45-54,Male,M,78,136664,57.1
,2012,2012,New Mexico,35,55-64 years,55-64,Male,M,215,128417,167.4
,2012,2012,New York,36,35-44 years,35-44,Male,M,202,1246162,16.2
,2012,2012,New York,36,45-54 years,45-54,Male,M,923,1380230,66.9
,2012,2012,New York,36,55-64 years,55-64,Male,M,2090,1148476,182.0
,2012,2012,North Carolina,37,35-44 years,35-44,Male,M,163,645118,25.3
,2012,2012,North Carolina,37,45-54 years,45-54,Male,M,560,665126,84.2
,2012,2012,North Carolina,37,55-64 years,55-64,Male,M,1166,567962,205.3
,2012,2012,North Dakota,38,35-44 years,35-44,Male,M,,40089,
,2012,2012,North Dakota,38,45-54 years,45-54,Male,M,33,47218,69.9
,2012,2012,North Dakota,38,55-64 years,55-64,Male,M,67,45059,148.7
,2012,2012,Ohio,39,35-44 years,35-44,Male,M,160,709194,22.6
,2012,2012,Ohio,39,45-54 years,45-54,Male,M,748,822738,90.9
,2012,2012,Ohio,39,55-64 years,55-64,Male,M,1497,741182,202.0
,2012,2012,Oklahoma,40,35-44 years,35-44,Male,M,74,233135,31.7
,2012,2012,Oklahoma,40,45-54 years,45-54,Male,M,318,250571,126.9
,2012,2012,Oklahoma,40,55-64 years,55-64,Male,M,619,223679,276.7
,2012,2012,Oregon,41,35-44 years,35-44,Male,M,32,256455,12.5
,2012,2012,Oregon,41,45-54 years,45-54,Male,M,145,257499,56.3
,2012,2012,Oregon,41,55-64 years,55-64,Male,M,346,258638,133.8
,2012,2012,Pennsylvania,42,35-44 years,35-44,Male,M,146,770966,18.9
,2012,2012,Pennsylvania,42,45-54 years,45-54,Male,M,647,925653,69.9
,2012,2012,Pennsylvania,42,55-64 years,55-64,Male,M,1442,830939,173.5
,2012,2012,Rhode Island,44,35-44 years,35-44,Male,M,,62932,
,2012,2012,Rhode Island,44,45-54 years,45-54,Male,M,57,76143,74.9
,2012,2012,Rhode Island,44,55-64 years,55-64,Male,M,115,65868,174.6
,2012,2012,South Carolina,45,35-44 years,35-44,Male,M,94,291178,32.3
,2012,2012,South Carolina,45,45-54 years,45-54,Male,M,307,315525,97.3
,2012,2012,South Carolina,45,55-64 years,55-64,Male,M,623,286831,217.2
,2012,2012,South Dakota,46,35-44 years,35-44,Male,M,12,48333,
,2012,2012,South Dakota,46,45-54 years,45-54,Male,M,50,56892,87.9
,2012,2012,South Dakota,46,55-64 years,55-64,Male,M,100,53695,186.2
,2012,2012,Tennessee,47,35-44 years,35-44,Male,M,130,416677,31.2
,2012,2012,Tennessee,47,45-54 years,45-54,Male,M,597,443877,134.5
,2012,2012,Tennessee,47,55-64 years,55-64,Male,M,1075,392459,273.9
,2012,2012,Texas,48,35-44 years,35-44,Male,M,308,1762890,17.5
,2012,2012,Texas,48,45-54 years,45-54,Male,M,1270,1714652,74.1
,2012,2012,Texas,48,55-64 years,55-64,Male,M,2708,1354552,199.9
,2012,2012,Utah,49,35-44 years,35-44,Male,M,14,182021,
,2012,2012,Utah,49,45-54 years,45-54,Male,M,66,152995,43.1
,2012,2012,Utah,49,55-64 years,55-64,Male,M,150,128806,116.5
,2012,2012,Vermont,50,35-44 years,35-44,Male,M,,36675,
,2012,2012,Vermont,50,45-54 years,45-54,Male,M,24,47806,50.2
,2012,2012,Vermont,50,55-64 years,55-64,Male,M,60,46539,128.9
,2012,2012,Virginia,51,35-44 years,35-44,Male,M,117,541219,21.6
,2012,2012,Virginia,51,45-54 years,45-54,Male,M,383,587692,65.2
,2012,2012,Virginia,51,55-64 years,55-64,Male,M,764,482681,158.3
,2012,2012,Washington,53,35-44 years,35-44,Male,M,55,461824,11.9
,2012,2012,Washington,53,45-54 years,45-54,Male,M,272,481507,56.5
,2012,2012,Washington,53,55-64 years,55-64,Male,M,605,431400,140.2
,2012,2012,West Virginia,54,35-44 years,35-44,Male,M,44,117087,37.6
,2012,2012,West Virginia,54,45-54 years,45-54,Male,M,158,130870,120.7
,2012,2012,West Virginia,54,55-64 years,55-64,Male,M,276,133420,206.9
,2012,2012,Wisconsin,55,35-44 years,35-44,Male,M,60,353555,17.0
,2012,2012,Wisconsin,55,45-54 years,45-54,Male,M,281,424938,66.1
,2012,2012,Wisconsin,55,55-64 years,55-64,Male,M,670,371285,180.5
,2012,2012,Wyoming,56,35-44 years,35-44,Male,M,,35715,
,2012,2012,Wyoming,56,45-54 years,45-54,Male,M,29,40002,72.5
,2012,2012,Wyoming,56,55-64 years,55-64,Male,M,63,40345,156.2
,2013,2013,Alabama,01,35-44 years,35-44,Male,M,83,296343,28.0
,2013,2013,Alabama,01,45-54 years,45-54,Male,M,286,323076,88.5
,2013,2013,Alabama,01,55-64 years,55-64,Male,M,592,296949,199.4
,2013,2013,Alaska,02,35-44 years,35-44,Male,M,,46996,
,2013,2013,Alaska,02,45-54 years,45-54,Male,M,39,52269,74.6
,2013,2013,Alaska,02,55-64 years,55-64,Male,M,68,48508,140.2
,2013,2013,Arizona,04,35-44 years,35-44,Male,M,62,418675,14.8
,2013,2013,Arizona,04,45-54 years,45-54,Male,M,272,414413,65.6
,2013,2013,Arizona,04,55-64 years,55-64,Male,M,684,369020,185.4
,2013,2013,Arkansas,05,35-44 years,35-44,Male,M,65,180972,35.9
,2013,2013,Arkansas,05,45-54 years,45-54,Male,M,192,192848,99.6
,2013,2013,Arkansas,05,55-64 years,55-64,Male,M,508,176280,288.2
,2013,2013,California,06,35-44 years,35-44,Male,M,306,2585759,11.8
,2013,2013,California,06,45-54 years,45-54,Male,M,1409,2596605,54.3
,2013,2013,California,06,55-64 years,55-64,Male,M,3522,2128335,165.5
,2013,2013,Colorado,08,35-44 years,35-44,Male,M,49,367116,13.3
,2013,2013,Colorado,08,45-54 years,45-54,Male,M,173,357429,48.4
,2013,2013,Colorado,08,55-64 years,55-64,Male,M,390,321261,121.4
,2013,2013,Connecticut,09,35-44 years,35-44,Male,M,31,218835,14.2
,2013,2013,Connecticut,09,45-54 years,45-54,Male,M,130,270342,48.1
,2013,2013,Connecticut,09,55-64 years,55-64,Male,M,283,231003,122.5
,2013,2013,Delaware,10,35-44 years,35-44,Male,M,13,53849,
,2013,2013,Delaware,10,45-54 years,45-54,Male,M,49,62896,77.9
,2013,2013,Delaware,10,55-64 years,55-64,Male,M,119,56665,210.0
,2013,2013,District of Columbia,11,35-44 years,35-44,Male,M,,44698,
,2013,2013,District of Columbia,11,45-54 years,45-54,Male,M,31,38254,81.0
,2013,2013,District of Columbia,11,55-64 years,55-64,Male,M,77,31822,242.0
,2013,2013,Florida,12,35-44 years,35-44,Male,M,195,1191485,16.4
,2013,2013,Florida,12,45-54 years,45-54,Male,M,947,1339420,70.7
,2013,2013,Florida,12,55-64 years,55-64,Male,M,2101,1182200,177.7
,2013,2013,Georgia,13,35-44 years,35-44,Male,M,112,669072,16.7
,2013,2013,Georgia,13,45-54 years,45-54,Male,M,482,680658,70.8
,2013,2013,Georgia,13,55-64 years,55-64,Male,M,964,546288,176.5
,2013,2013,Hawaii,15,35-44 years,35-44,Male,M,19,89858,
,2013,2013,Hawaii,15,45-54 years,45-54,Male,M,60,90138,66.6
,2013,2013,Hawaii,15,55-64 years,55-64,Male,M,129,88232,146.2
,2013,2013,Idaho,16,35-44 years,35-44,Male,M,16,99593,
,2013,2013,Idaho,16,45-54 years,45-54,Male,M,45,99921,45.0
,2013,2013,Idaho,16,55-64 years,55-64,Male,M,153,96391,158.7
,2013,2013,Illinois,17,35-44 years,35-44,Male,M,114,840696,13.6
,2013,2013,Illinois,17,45-54 years,45-54,Male,M,607,885270,68.6
,2013,2013,Illinois,17,55-64 years,55-64,Male,M,1392,768255,181.2
,2013,2013,Indiana,18,35-44 years,35-44,Male,M,99,414185,23.9
,2013,2013,Indiana,18,45-54 years,45-54,Male,M,421,448617,93.8
,2013,2013,Indiana,18,55-64 years,55-64,Male,M,759,404143,187.8
,2013,2013,Iowa,19,35-44 years,35-44,Male,M,41,183245,22.4
,2013,2013,Iowa,19,45-54 years,45-54,Male,M,180,207391,86.8
,2013,2013,Iowa,19,55-64 years,55-64,Male,M,422,199887,211.1
,2013,2013,Kansas,20,35-44 years,35-44,Male,M,31,173912,17.8
,2013,2013,Kansas,20,45-54 years,45-54,Male,M,159,186967,85.0
,2013,2013,Kansas,20,55-64 years,55-64,Male,M,291,175452,165.9
,2013,2013,Kentucky,21,35-44 years,35-44,Male,M,76,282712,26.9
,2013,2013,Kentucky,21,45-54 years,45-54,Male,M,332,305491,108.7
,2013,2013,Kentucky,21,55-64 years,55-64,Male,M,672,276328,243.2
,2013,2013,Louisiana,22,35-44 years,35-44,Male,M,83,278411,29.8
,2013,2013,Louisiana,22,45-54 years,45-54,Male,M,335,304212,110.1
,2013,2013,Louisiana,22,55-64 years,55-64,Male,M,734,277759,264.3
,2013,2013,Maine,23,35-44 years,35-44,Male,M,14,77788,
,2013,2013,Maine,23,45-54 years,45-54,Male,M,55,100466,54.7
,2013,2013,Maine,23,55-64 years,55-64,Male,M,130,99038,131.3
,2013,2013,Maryland,24,35-44 years,35-44,Male,M,50,373074,13.4
,2013,2013,Maryland,24,45-54 years,45-54,Male,M,262,425828,61.5
,2013,2013,Maryland,24,55-64 years,55-64,Male,M,617,354782,173.9
,2013,2013,Massachusetts,25,35-44 years,35-44,Male,M,50,412389,12.1
,2013,2013,Massachusetts,25,45-54 years,45-54,Male,M,273,485507,56.2
,2013,2013,Massachusetts,25,55-64 years,55-64,Male,M,551,415778,132.5
,2013,2013,Michigan,26,35-44 years,35-44,Male,M,143,595741,24.0
,2013,2013,Michigan,26,45-54 years,45-54,Male,M,663,701904,94.5
,2013,2013,Michigan,26,55-64 years,55-64,Male,M,1536,653858,234.9
,2013,2013,Minnesota,27,35-44 years,35-44,Male,M,57,338060,16.9
,2013,2013,Minnesota,27,45-54 years,45-54,Male,M,222,386106,57.5
,2013,2013,Minnesota,27,55-64 years,55-64,Male,M,397,345067,115.1
,2013,2013,Mississippi,28,35-44 years,35-44,Male,M,90,180086,50.0
,2013,2013,Mississippi,28,45-54 years,45-54,Male,M,237,191108,124.0
,2013,2013,Mississippi,28,55-64 years,55-64,Male,M,490,175445,279.3
,2013,2013,Missouri,29,35-44 years,35-44,Male,M,97,363512,26.7
,2013,2013,Missouri,29,45-54 years,45-54,Male,M,429,412727,103.9
,2013,2013,Missouri,29,55-64 years,55-64,Male,M,880,374835,234.8
,2013,2013,Montana,30,35-44 years,35-44,Male,M,14,58343,
,2013,2013,Montana,30,45-54 years,45-54,Male,M,52,66797,77.8
,2013,2013,Montana,30,55-64 years,55-64,Male,M,140,73921,189.4
,2013,2013,Nebraska,31,35-44 years,35-44,Male,M,13,113711,
,2013,2013,Nebraska,31,45-54 years,45-54,Male,M,61,121992,50.0
,2013,2013,Nebraska,31,55-64 years,55-64,Male,M,149,114062,130.6
,2013,2013,Nevada,32,35-44 years,35-44,Male,M,31,193300,16.0
,2013,2013,Nevada,32,45-54 years,45-54,Male,M,138,193498,71.3
,2013,2013,Nevada,32,55-64 years,55-64,Male,M,355,165074,215.1
,2013,2013,New Hampshire,33,35-44 years,35-44,Male,M,15,80272,
,2013,2013,New Hampshire,33,45-54 years,45-54,Male,M,73,106184,68.7
,2013,2013,New Hampshire,33,55-64 years,55-64,Male,M,137,95564,143.4
,2013,2013,New Jersey,34,35-44 years,35-44,Male,M,85,582310,14.6
,2013,2013,New Jersey,34,45-54 years,45-54,Male,M,394,660282,59.7
,2013,2013,New Jersey,34,55-64 years,55-64,Male,M,858,540141,158.8
,2013,2013,New Mexico,35,35-44 years,35-44,Male,M,27,122261,22.1
,2013,2013,New Mexico,35,45-54 years,45-54,Male,M,110,132381,83.1
,2013,2013,New Mexico,35,55-64 years,55-64,Male,M,237,128436,184.5
,2013,2013,New York,36,35-44 years,35-44,Male,M,217,1238806,17.5
,2013,2013,New York,36,45-54 years,45-54,Male,M,924,1368122,67.5
,2013,2013,New York,36,55-64 years,55-64,Male,M,2085,1171313,178.0
,2013,2013,North Carolina,37,35-44 years,35-44,Male,M,158,641402,24.6
,2013,2013,North Carolina,37,45-54 years,45-54,Male,M,602,665579,90.4
,2013,2013,North Carolina,37,55-64 years,55-64,Male,M,1168,577562,202.2
,2013,2013,North Dakota,38,35-44 years,35-44,Male,M,,42065,
,2013,2013,North Dakota,38,45-54 years,45-54,Male,M,34,46509,73.1
,2013,2013,North Dakota,38,55-64 years,55-64,Male,M,70,46140,151.7
,2013,2013,Ohio,39,35-44 years,35-44,Male,M,156,703148,22.2
,2013,2013,Ohio,39,45-54 years,45-54,Male,M,733,805029,91.1
,2013,2013,Ohio,39,55-64 years,55-64,Male,M,1445,753840,191.7
,2013,2013,Oklahoma,40,35-44 years,35-44,Male,M,74,235648,31.4
,2013,2013,Oklahoma,40,45-54 years,45-54,Male,M,305,246628,123.7
,2013,2013,Oklahoma,40,55-64 years,55-64,Male,M,638,226949,281.1
,2013,2013,Oregon,41,35-44 years,35-44,Male,M,32,259262,12.3
,2013,2013,Oregon,41,45-54 years,45-54,Male,M,127,254493,49.9
,2013,2013,Oregon,41,55-64 years,55-64,Male,M,328,259639,126.3
,2013,2013,Pennsylvania,42,35-44 years,35-44,Male,M,162,761555,21.3
,2013,2013,Pennsylvania,42,45-54 years,45-54,Male,M,621,906126,68.5
,2013,2013,Pennsylvania,42,55-64 years,55-64,Male,M,1440,846405,170.1
,2013,2013,Rhode Island,44,35-44 years,35-44,Male,M,14,61904,
,2013,2013,Rhode Island,44,45-54 years,45-54,Male,M,54,74890,72.1
,2013,2013,Rhode Island,44,55-64 years,55-64,Male,M,114,67176,169.7
,2013,2013,South Carolina,45,35-44 years,35-44,Male,M,78,291826,26.7
,2013,2013,South Carolina,45,45-54 years,45-54,Male,M,323,314164,102.8
,2013,2013,South Carolina,45,55-64 years,55-64,Male,M,668,290866,229.7
,2013,2013,South Dakota,46,35-44 years,35-44,Male,M,16,48685,
,2013,2013,South Dakota,46,45-54 years,45-54,Male,M,39,55377,70.4
,2013,2013,South Dakota,46,55-64 years,55-64,Male,M,101,55175,183.1
,2013,2013,Tennessee,47,35-44 years,35-44,Male,M,142,416135,34.1
,2013,2013,Tennessee,47,45-54 years,45-54,Male,M,544,439797,123.7
,2013,2013,Tennessee,47,55-64 years,55-64,Male,M,1101,396342,277.8
,2013,2013,Texas,48,35-44 years,35-44,Male,M,297,1782585,16.7
,2013,2013,Texas,48,45-54 years,45-54,Male,M,1304,1712483,76.1
,2013,2013,Texas,48,55-64 years,55-64,Male,M,2744,1391635,197.2
,2013,2013,Utah,49,35-44 years,35-44,Male,M,14,189984,
,2013,2013,Utah,49,45-54 years,45-54,Male,M,57,153235,37.2
,2013,2013,Utah,49,55-64 years,55-64,Male,M,154,132676,116.1
,2013,2013,Vermont,50,35-44 years,35-44,Male,M,,36110,
,2013,2013,Vermont,50,45-54 years,45-54,Male,M,33,46171,71.5
,2013,2013,Vermont,50,55-64 years,55-64,Male,M,66,46730,141.2
,2013,2013,Virginia,51,35-44 years,35-44,Male,M,81,540937,15.0
,2013,2013,Virginia,51,45-54 years,45-54,Male,M,364,581010,62.6
,2013,2013,Virginia,51,55-64 years,55-64,Male,M,756,490825,154.0
,2013,2013,Washington,53,35-44 years,35-44,Male,M,60,463514,12.9
,2013,2013,Washington,53,45-54 years,45-54,Male,M,248,475522,52.2
,2013,2013,Washington,53,55-64 years,55-64,Male,M,665,437781,151.9
,2013,2013,West Virginia,54,35-44 years,35-44,Male,M,41,116673,35.1
,2013,2013,West Virginia,54,45-54 years,45-54,Male,M,158,127816,123.6
,2013,2013,West Virginia,54,55-64 years,55-64,Male,M,254,133213,190.7
,2013,2013,Wisconsin,55,35-44 years,35-44,Male,M,56,351529,15.9
,2013,2013,Wisconsin,55,45-54 years,45-54,Male,M,278,416520,66.7
,2013,2013,Wisconsin,55,55-64 years,55-64,Male,M,658,380812,172.8
,2013,2013,Wyoming,56,35-44 years,35-44,Male,M,,36234,
,2013,2013,Wyoming,56,45-54 years,45-54,Male,M,27,38616,69.9
,2013,2013,Wyoming,56,55-64 years,55-64,Male,M,65,40897,158.9
,2014,2014,Alabama,01,35-44 years,35-44,Male,M,89,294965,30.2
,2014,2014,Alabama,01,45-54 years,45-54,Male,M,263,319211,82.4
,2014,2014,Alabama,01,55-64 years,55-64,Male,M,583,299971,194.4
,2014,2014,Alaska,02,35-44 years,35-44,Male,M,,46858,
,2014,2014,Alaska,02,45-54 years,45-54,Male,M,49,50766,96.5
,2014,2014,Alaska,02,55-64 years,55-64,Male,M,85,48411,175.6
,2014,2014,Arizona,04,35-44 years,35-44,Male,M,61,420753,14.5
,2014,2014,Arizona,04,45-54 years,45-54,Male,M,234,416655,56.2
,2014,2014,Arizona,04,55-64 years,55-64,Male,M,648,376811,172.0
,2014,2014,Arkansas,05,35-44 years,35-44,Male,M,69,181170,38.1
,2014,2014,Arkansas,05,45-54 years,45-54,Male,M,281,190346,147.6
,2014,2014,Arkansas,05,55-64 years,55-64,Male,M,539,177597,303.5
,2014,2014,California,06,35-44 years,35-44,Male,M,310,2594282,11.9
,2014,2014,California,06,45-54 years,45-54,Male,M,1388,2610846,53.2
,2014,2014,California,06,55-64 years,55-64,Male,M,3354,2186133,153.4
,2014,2014,Colorado,08,35-44 years,35-44,Male,M,47,370831,12.7
,2014,2014,Colorado,08,45-54 years,45-54,Male,M,169,356665,47.4
,2014,2014,Colorado,08,55-64 years,55-64,Male,M,459,327882,140.0
,2014,2014,Connecticut,09,35-44 years,35-44,Male,M,31,214856,14.4
,2014,2014,Connecticut,09,45-54 years,45-54,Male,M,134,265698,50.4
,2014,2014,Connecticut,09,55-64 years,55-64,Male,M,270,235718,114.5
,2014,2014,Delaware,10,35-44 years,35-44,Male,M,,53804,
,2014,2014,Delaware,10,45-54 years,45-54,Male,M,37,62107,59.6
,2014,2014,Delaware,10,55-64 years,55-64,Male,M,99,58183,170.2
,2014,2014,District of Columbia,11,35-44 years,35-44,Male,M,,46078,
,2014,2014,District of Columbia,11,45-54 years,45-54,Male,M,37,38498,96.1
,2014,2014,District of Columbia,11,55-64 years,55-64,Male,M,94,32225,291.7
,2014,2014,Florida,12,35-44 years,35-44,Male,M,187,1200062,15.6
,2014,2014,Florida,12,45-54 years,45-54,Male,M,895,1342259,66.7
,2014,2014,Florida,12,55-64 years,55-64,Male,M,2275,1213403,187.5
,2014,2014,Georgia,13,35-44 years,35-44,Male,M,117,666018,17.6
,2014,2014,Georgia,13,45-54 years,45-54,Male,M,476,681455,69.9
,2014,2014,Georgia,13,55-64 years,55-64,Male,M,967,557884,173.3
,2014,2014,Hawaii,15,35-44 years,35-44,Male,M,14,90583,
,2014,2014,Hawaii,15,45-54 years,45-54,Male,M,86,88890,96.7
,2014,2014,Hawaii,15,55-64 years,55-64,Male,M,139,88291,157.4
,2014,2014,Idaho,16,35-44 years,35-44,Male,M,14,101258,
,2014,2014,Idaho,16,45-54 years,45-54,Male,M,51,99481,51.3
,2014,2014,Idaho,16,55-64 years,55-64,Male,M,159,97888,162.4
,2014,2014,Illinois,17,35-44 years,35-44,Male,M,134,837241,16.0
,2014,2014,Illinois,17,45-54 years,45-54,Male,M,600,874423,68.6
,2014,2014,Illinois,17,55-64 years,55-64,Male,M,1349,782736,172.3
,2014,2014,Indiana,18,35-44 years,35-44,Male,M,83,412821,20.1
,2014,2014,Indiana,18,45-54 years,45-54,Male,M,349,442275,78.9
,2014,2014,Indiana,18,55-64 years,55-64,Male,M,794,410443,193.4
,2014,2014,Iowa,19,35-44 years,35-44,Male,M,27,184278,14.7
,2014,2014,Iowa,19,45-54 years,45-54,Male,M,157,203706,77.1
,2014,2014,Iowa,19,55-64 years,55-64,Male,M,398,202554,196.5
,2014,2014,Kansas,20,35-44 years,35-44,Male,M,35,174440,20.1
,2014,2014,Kansas,20,45-54 years,45-54,Male,M,150,183436,81.8
,2014,2014,Kansas,20,55-64 years,55-64,Male,M,313,177847,176.0
,2014,2014,Kentucky,21,35-44 years,35-44,Male,M,103,281067,36.6
